"Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State"
119,"Bombshell Blonde",44,0.05,20,"American Blonde Ale",12,"Southern Star Brewing Company","Conroe"," TX"
120,"Third Eye Enlightened Pale Ale",2386,0.065,65,"American Pale Ale (APA)",12,"Steamworks Brewing Company","Durango"," CO"
120,"Colorado Kölsch",92,0.049,17,"Kölsch",12,"Steamworks Brewing Company","Durango"," CO"
120,"Steam Engine Lager",91,0.057,25,"American Amber / Red Lager",12,"Steamworks Brewing Company","Durango"," CO"
120,"Third Eye Pale Ale",90,0.065,65,"American IPA",12,"Steamworks Brewing Company","Durango"," CO"
121,"Watermelon Wheat",2385,0.056,NA,"American Pale Wheat Ale",12,"Horny Goat Brew Pub","Milwaukee"," WI"
121,"Laka Laka Pineapple",2384,0.051,17,"Hefeweizen",12,"Horny Goat Brew Pub","Milwaukee"," WI"
121,"Oktoberfest",2383,0.06,NA,"Märzen / Oktoberfest",16,"Horny Goat Brew Pub","Milwaukee"," WI"
122,"IPA #11",2380,0.057,58,"American IPA",16,"Cheboygan Brewing Company","Cheboygan"," MI"
122,"Blood Orange Honey",2379,0.057,10,"Fruit / Vegetable Beer",16,"Cheboygan Brewing Company","Cheboygan"," MI"
122,"Lighthouse Amber",2354,0.052,NA,"Altbier",16,"Cheboygan Brewing Company","Cheboygan"," MI"
123,"Main St. Virginia Ale",2377,0.05,40,"Altbier",12,"Center of the Universe Brewing C...","Ashland"," VA"
123,"Chin Music Amber Lager",1839,0.045,24,"American Amber / Red Lager",12,"Center of the Universe Brewing C...","Ashland"," VA"
123,"Main St. Virginia Ale",1248,0.05,40,"Altbier",12,"Center of the Universe Brewing C...","Ashland"," VA"
123,"Ray Ray’s Pale Ale",1247,0.052,42,"American Pale Ale (APA)",12,"Center of the Universe Brewing C...","Ashland"," VA"
124,"Summer Ale",2376,0.049,NA,"American Blonde Ale",12,"Ipswich Ale Brewery","Ipswich"," MA"
125,"Mr. Blue Sky",2375,0.045,6,"American Pale Wheat Ale",16,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"3 Scrooges",2143,0.065,NA,"Winter Warmer",16,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"Screamin’ Pumpkin",2142,0.05,25,"Pumpkin Ale",16,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"Grand Trunk Bohemian Pils",2141,0.05,35,"Czech Pilsener",16,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"El Rojo",2140,0.065,25,"American Amber / Red Ale",16,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"Norm's Raggedy Ass IPA",2139,0.075,NA,"American IPA",16,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"Grind Line",2138,0.05,35,"American Pale Ale (APA)",16,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"Norm's Gateway IPA",2007,0.04,55,"American IPA",12,"Griffin Claw Brewing Company","Birmingham"," MI"
125,"Lemon Shandy Tripel",1570,0.09,NA,"Tripel",16,"Griffin Claw Brewing Company","Birmingham"," MI"
126,"Weisse Versa (2012)",2374,0.052,16,"Hefeweizen",12,"Karbach Brewing Company","Houston"," TX"
126,"Mother in Lager",1560,0.058,25,"Munich Dunkel Lager",12,"Karbach Brewing Company","Houston"," TX"
126,"Weekend Warrior Pale Ale",1557,0.055,40,"American Pale Ale (APA)",12,"Karbach Brewing Company","Houston"," TX"
126,"Karbachtoberfest",1458,0.055,25,"Märzen / Oktoberfest",12,"Karbach Brewing Company","Houston"," TX"
126,"Love Street Summer Seasonal (2014)",1235,0.047,20,"Kölsch",12,"Karbach Brewing Company","Houston"," TX"
126,"Barn Burner Saison",1068,0.066,20,"Saison / Farmhouse Ale",12,"Karbach Brewing Company","Houston"," TX"
126,"Rodeo Clown Double IPA",666,0.095,85,"American Double / Imperial IPA",12,"Karbach Brewing Company","Houston"," TX"
126,"Sympathy for the Lager",465,0.049,45,"American Amber / Red Lager",12,"Karbach Brewing Company","Houston"," TX"
126,"Weisse Versa",464,0.052,15,"Hefeweizen",12,"Karbach Brewing Company","Houston"," TX"
126,"Hopadillo India Pale Ale",463,0.066,70,"American IPA",12,"Karbach Brewing Company","Houston"," TX"
127,"The Green Room",2372,0.06,75,"American IPA",16,"Uncle Billy's Brewery and Smokeh...","Austin"," TX"
127,"Humbucker Helles",2367,0.047,25,"Maibock / Helles Bock",16,"Uncle Billy's Brewery and Smokeh...","Austin"," TX"
128,"Neato Bandito",2371,0.06,NA,"Euro Pale Lager",12,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Oak Cliff Coffee Ale",2251,0.075,33,"American Brown Ale",12,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Dream Crusher Double IPA",2166,0.085,100,"American Double / Imperial IPA",12,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Deep Ellum Pale Ale",1827,0.06,NA,"American Pale Ale (APA)",12,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Double Brown Stout",1203,0.07,NA,"Baltic Porter",12,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Farmhouse Wit",1202,0.048,25,"Saison / Farmhouse Ale",16,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Rye Pils Session Lager",1161,0.046,NA,"German Pilsener",12,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Dallas Blonde",946,0.052,23,"American Blonde Ale",12,"Deep Ellum Brewing Company","Dallas"," TX"
128,"Deep Ellum IPA",943,0.07,70,"American IPA",12,"Deep Ellum Brewing Company","Dallas"," TX"
129,"18th Anniversary Gose",2370,0.044,5,"Gose",12,"Real Ale Brewing Company","Blanco"," TX"
129,"White (2015)",2211,0.046,25,"Witbier",12,"Real Ale Brewing Company","Blanco"," TX"
129,"BLAKKR",1861,0.099,85,"American Black Ale",12,"Real Ale Brewing Company","Blanco"," TX"
129,"Firemans #4 Blonde Ale (2013)",1718,0.051,21,"American Blonde Ale",12,"Real Ale Brewing Company","Blanco"," TX"
129,"The Sword Iron Swan Ale",1290,0.059,NA,"English Pale Ale",12,"Real Ale Brewing Company","Blanco"," TX"
129,"Hans' Pils (2015)",1091,0.053,52,"German Pilsener",12,"Real Ale Brewing Company","Blanco"," TX"
129,"Four Squared (2015)",1086,0.06,50,"American Blonde Ale",12,"Real Ale Brewing Company","Blanco"," TX"
129,"Firemans #4 Blonde Ale (2015)",830,0.051,21,"American Blonde Ale",12,"Real Ale Brewing Company","Blanco"," TX"
130,"Straub Beer (Current)",2369,0.05,NA,"American Adjunct Lager",12,"Straub Brewery","St Mary's"," PA"
130,"American Lager",2233,0.041,8,"American Adjunct Lager",12,"Straub Brewery","St Mary's"," PA"
130,"American Amber",2232,0.041,8,"American Amber / Red Lager",12,"Straub Brewery","St Mary's"," PA"
130,"American Light",2231,0.032,13,"Light Lager",12,"Straub Brewery","St Mary's"," PA"
131,"Black Hop IPA",2368,0.068,NA,"American Black Ale",12,"Shebeen Brewing Company","Wolcott"," CT"
132,"Point Special (Current)",2366,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Special",2365,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Cascade Pale Ale (2013)",2270,0.054,33,"American Pale Ale (APA)",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Special",2228,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Onyx Black Ale",2151,0.052,9,"American Black Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Beyond The Pale IPA",2150,0.063,64,"American IPA",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Special (2013)",2122,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Special (2012)",2121,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Special Lager",2115,0.047,9,"American Adjunct Lager",16,"Stevens Point Brewery","Stevens Point"," WI"
132,"St. Benedict's Winter Ale",1450,0.062,NA,"Winter Warmer",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Oktoberfest",1357,0.057,15,"Märzen / Oktoberfest",16,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Nude Beach Summer Wheat",1225,0.052,7,"American Pale Wheat Ale",16,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Nude Beach Summer Wheat",816,0.05,7,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Nude Beach Summer Wheat (2011)",772,0.05,7,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Drop Dead Blonde",684,0.035,NA,"American Blonde Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Three Kings Ale",650,0.049,13,"Kölsch",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Oktoberfest",456,0.057,15,"Märzen / Oktoberfest",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"2012 Black Ale",357,0.054,32,"American Brown Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Nude Beach Summer Wheat (2010)",141,0.05,7,"American Pale Wheat Ale",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Cascade Pale Ale",140,0.054,33,"American Pale Ale (APA)",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Amber Classic",139,0.047,14,"American Amber / Red Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
132,"Point Special Lager",138,0.047,9,"American Adjunct Lager",12,"Stevens Point Brewery","Stevens Point"," WI"
133,"Royal Lager",2364,NA,NA,"American Pale Lager",16,"Weston Brewing Company","Weston"," MO"
133,"Rip Van Winkle (Current)",2348,0.08,NA,"Bock",12,"Weston Brewing Company","Weston"," MO"
133,"O’Malley’s Stout",2344,NA,NA,"English Stout",12,"Weston Brewing Company","Weston"," MO"
133,"O’Malley’s IPA",2343,0.075,89,"American IPA",12,"Weston Brewing Company","Weston"," MO"
133,"O’Malley’s Irish Style Cream Ale",2342,NA,NA,"Cream Ale",12,"Weston Brewing Company","Weston"," MO"
133,"L'il Lucy's Hot Pepper Ale",2341,0.049,28,"Chile Beer",12,"Weston Brewing Company","Weston"," MO"
133,"Drop Kick Ale",2340,0.052,NA,"American Amber / Red Ale",12,"Weston Brewing Company","Weston"," MO"
134,"2014 IPA Cicada Series",2362,0.075,72,"American IPA",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Sinister Minister Black IPA",2346,0.077,65,"American IPA",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Jack the Sipper",2320,0.053,45,"Extra Special / Strong Bitter (ESB)",12,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Devil's Harvest Extra Pale Ale",2297,0.058,60,"American Pale Ale (APA)",12,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Suzy B Dirty Blonde Ale",2296,0.05,20,"American Blonde Ale",12,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Mississippi Fire Ant",1745,0.08,80,"American Amber / Red Ale",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Hipster Breakfast",1120,0.058,40,"Oatmeal Stout",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Suzy B Dirty Blonde Ale",1118,0.05,20,"American Blonde Ale",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
134,"Devil's Harvest Extra Pale Ale",1117,0.058,60,"American Pale Ale (APA)",16,"Southern Prohibition Brewing Com...","Hattiesburg"," MS"
135,"Axe Head Malt Liquor",2361,0.099,NA,"American Malt Liquor",24,"Minhas Craft Brewery","Monroe"," WI"
135,"Huber Bock (2014)",2359,0.054,NA,"Bock",16,"Minhas Craft Brewery","Monroe"," WI"
135,"Minhas Light (2012)",2358,0.04,NA,"Light Lager",12,"Minhas Craft Brewery","Monroe"," WI"
135,"Huber",2282,0.05,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
135,"Clear Creek Ice",2281,0.062,NA,"American Pale Lager",16,"Minhas Craft Brewery","Monroe"," WI"
135,"Clear Creek Ice",2280,0.062,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
135,"Mountain Crest",2279,0.055,NA,"American Pale Lager",16,"Minhas Craft Brewery","Monroe"," WI"
135,"Mountain Crest",2278,0.055,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
135,"Mountain Creek (2013)",2277,0.055,NA,"American Pale Lager",12,"Minhas Craft Brewery","Monroe"," WI"
135,"Boxer",2276,0.05,NA,"American Adjunct Lager",24,"Minhas Craft Brewery","Monroe"," WI"
135,"Boxer Light",2275,0.042,NA,"Light Lager",12,"Minhas Craft Brewery","Monroe"," WI"
135,"Boxer Ice",2274,0.055,NA,"American Adjunct Lager",12,"Minhas Craft Brewery","Monroe"," WI"
135,"Boxer",2273,0.05,NA,"American Adjunct Lager",12,"Minhas Craft Brewery","Monroe"," WI"
136,"Morning Wood Wheat (Current)",2360,0.059,14,"American Pale Wheat Ale",12,"Pug Ryan's Brewery","Dillon"," CO"
136,"Hideout Helles",1463,0.069,17,"Munich Helles Lager",12,"Pug Ryan's Brewery","Dillon"," CO"
136,"Dead Eye Dunkel",1462,0.06,15,"Munich Dunkel Lager",12,"Pug Ryan's Brewery","Dillon"," CO"
136,"Peacemaker Pilsner",1461,0.058,21,"Czech Pilsener",12,"Pug Ryan's Brewery","Dillon"," CO"
136,"Over the Rail Pale Ale",711,0.057,68,"American Pale Ale (APA)",12,"Pug Ryan's Brewery","Dillon"," CO"
136,"Pallavicini Pilsner (2009)",188,0.058,21,"Czech Pilsener",12,"Pug Ryan's Brewery","Dillon"," CO"
136,"Morning Wood Wheat (Current)",130,0.059,14,"American Pale Wheat Ale",12,"Pug Ryan's Brewery","Dillon"," CO"
137,"Porter Culture",2357,0.065,NA,"American Porter",12,"Hops & Grains Brewing Company","Austin"," TX"
138,"Sietsema Red Label",2353,0.069,NA,"Cider",16,"Sietsema Orchards and Cider Mill","Ada"," MI"
139,"Extra Pale Ale",2352,0.053,49,"American Pale Ale (APA)",12,"Summit Brewing Company","St Paul"," MN"
140,"Behemoth",2351,0.05,NA,"American Pilsner",12,"Core Brewing & Distilling Company","Springdale"," AR"
140,"Arkansas Red",1650,0.052,NA,"American Amber / Red Ale",12,"Core Brewing & Distilling Company","Springdale"," AR"
140,"Core Oatmeal Stout",1337,0.057,NA,"Oatmeal Stout",12,"Core Brewing & Distilling Company","Springdale"," AR"
140,"Core ESB",1336,0.061,NA,"Extra Special / Strong Bitter (ESB)",12,"Core Brewing & Distilling Company","Springdale"," AR"
141,"Oklahoma Suks",2350,0.048,32,"American Amber / Red Ale",12,"Independence Brewing Company","Austin"," TX"
141,"Power & Light",2301,0.055,42,"American Pale Ale (APA)",12,"Independence Brewing Company","Austin"," TX"
141,"White Rabbit ",1904,0.059,27,"Witbier",12,"Independence Brewing Company","Austin"," TX"
142,"Cubano Espresso",2349,0.055,25,"Bock",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Operation Homefront",2014,0.062,65,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Wandering Pelican",2013,0.082,65,"American Black Ale",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Sugar Plum",2012,0.055,NA,"American Brown Ale",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Oktoberfest",2011,0.055,NA,"Märzen / Oktoberfest",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Puppy's Breath Porter",2010,0.06,NA,"American Porter",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Happening Now",2009,0.045,NA,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Hopped on the High Seas (Hop #529)",1726,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Hopped on the High Seas (Calypso)",1725,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Wiregrass Post-Prohibition Ale",1695,0.063,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Dry-Hopped On The High Seas Caribbean-Style IPA",1694,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Hopped on the High Seas (Citra)",1693,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Hopped on the High Seas (Ahtanum)",1692,0.07,60,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Gwar Beer",1369,0.055,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Tropical Heatwave",1243,0.052,NA,"American Pale Wheat Ale",16,"Cigar City Brewing Company","Tampa"," FL"
142,"Humidor Series India Pale Ale",1142,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Jai Alai IPA Aged on White Oak",1141,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"José Martí American Porter",1140,0.08,65,"American Porter",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Invasion Pale Ale",1139,0.05,NA,"American Pale Ale (APA)",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Maduro Brown Ale",1138,0.055,25,"English Brown Ale",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Maduro Brown Ale",571,0.055,25,"American Brown Ale",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Hotter Than Helles Lager",570,0.05,NA,"Munich Helles Lager",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Tocobaga Red Ale",569,0.072,75,"American Amber / Red Ale",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Jai Alai IPA",546,0.075,70,"American IPA",12,"Cigar City Brewing Company","Tampa"," FL"
142,"Florida Cracker Belgian Wit",545,0.05,18,"Witbier",12,"Cigar City Brewing Company","Tampa"," FL"
143,"Hunny Do Wheat",2347,0.048,18,"American Pale Wheat Ale",12,"Third Street Brewhouse","Cold Spring"," MN"
143,"Three Way Pale Ale",1781,0.052,NA,"American Pale Ale (APA)",12,"Third Street Brewhouse","Cold Spring"," MN"
143,"Rise to the Top",1780,0.041,NA,"Cream Ale",12,"Third Street Brewhouse","Cold Spring"," MN"
143,"Lost Trout Brown Ale",1779,0.049,NA,"American Brown Ale",12,"Third Street Brewhouse","Cold Spring"," MN"
144,"Gansett Light",2345,0.037,10,"Light Lager",16,"Narragansett Brewing Company","Providence"," RI"
144,"Bohemian Pils",2224,0.052,30,"American Pilsner",16,"Narragansett Brewing Company","Providence"," RI"
144,"Autocrat Coffee Milk Stout",1775,0.053,30,"Milk / Sweet Stout",16,"Narragansett Brewing Company","Providence"," RI"
144,"Narragansett Bohemian Pilsner",1291,0.086,35,"German Pilsener",16,"Narragansett Brewing Company","Providence"," RI"
144,"Narragansett Summer Ale",1093,0.042,24,"American Pale Wheat Ale",12,"Narragansett Brewing Company","Providence"," RI"
144,"Narragansett Cream Ale",580,0.05,22,"Cream Ale",16,"Narragansett Brewing Company","Providence"," RI"
144,"Narragansett Summer Ale",403,0.042,24,"American Pale Wheat Ale",16,"Narragansett Brewing Company","Providence"," RI"
144,"Narragansett Porter",316,0.07,22,"American Porter",16,"Narragansett Brewing Company","Providence"," RI"
144,"Narragansett Bock",315,0.065,32,"Bock",16,"Narragansett Brewing Company","Providence"," RI"
144,"Narragansett Fest Lager",314,0.055,15,"Märzen / Oktoberfest",16,"Narragansett Brewing Company","Providence"," RI"
145,"Little Red Cap",2339,0.063,43,"Altbier",12,"Grimm Brothers Brewhouse","Loveland"," CO"
146,"Shark Tracker Light lager",2338,0.048,NA,"Light Lager",12,"Cisco Brewers","Nantucket"," MA"
146,"Pumple Drumkin",1365,0.06,NA,"Pumpkin Ale",12,"Cisco Brewers","Nantucket"," MA"
146,"Grey Lady",1094,0.045,NA,"Witbier",12,"Cisco Brewers","Nantucket"," MA"
146,"Summer of Lager",657,0.062,NA,"Munich Helles Lager",12,"Cisco Brewers","Nantucket"," MA"
146,"Indie Pale Ale",656,0.065,NA,"American IPA",12,"Cisco Brewers","Nantucket"," MA"
146,"Sankaty Light Lager",359,0.038,NA,"Light Lager",12,"Cisco Brewers","Nantucket"," MA"
146,"Whale's Tale Pale Ale",56,0.056,NA,"English Pale Ale",12,"Cisco Brewers","Nantucket"," MA"
147,"Charlie's Rye IPA",2337,0.06,NA,"American IPA",16,"Angry Minnow","Hayward"," WI"
148,"New Cleveland Palesner",2336,0.05,NA,"American Pilsner",12,"Platform Beer Company","Cleveland"," OH"
149,"Perpetual Darkness",2335,0.092,72,"Belgian Strong Dark Ale",12,"Odyssey Beerwerks","Arvada"," CO"
149,"Clan Warrior",2334,0.087,29,"Scotch Ale / Wee Heavy",12,"Odyssey Beerwerks","Arvada"," CO"
149,"Psycho Penguin Vanilla Porter",2333,0.054,36,"American Porter",12,"Odyssey Beerwerks","Arvada"," CO"
149,"Heliocentric Hefeweizen",1721,0.047,NA,"Hefeweizen",12,"Odyssey Beerwerks","Arvada"," CO"
149,"Ghose Drifter Pale Ale",1720,0.051,NA,"American Pale Ale (APA)",12,"Odyssey Beerwerks","Arvada"," CO"
149,"Ghost Rider Pale Ale (2013)",1431,0.051,NA,"American Pale Ale (APA)",12,"Odyssey Beerwerks","Arvada"," CO"
149,"Helios Hefeweizen (2013)",1430,0.047,NA,"Hefeweizen",12,"Odyssey Beerwerks","Arvada"," CO"
150,"Deadeye Jack",2332,0.06,NA,"American Porter",12,"Lonerider Brewing Company","Raleigh"," NC"
150,"Pistols at Dawn",2330,0.075,NA,"American Stout",16,"Lonerider Brewing Company","Raleigh"," NC"
